election_id,election,candidate_id,選舉類型,擬參選人,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,公共關係費用支出
5508657f-3cdc-45ef-bf71-23aa6ab936af,"2016-01 > 立法委員 > 新北市 > 第06選區[區域]",551813db-8cbc-42d9-a811-12916ab936af,105年立法委員,林國春,5025100,8340500,5000000,486000,10500,2262,1126905,11601455,0,741100,918407,1330000,36458,912196,0,222629
5508664e-9d38-4996-8a32-35296ab936af,"2016-01 > 立法委員 > 高雄市 > 第09選區[區域]",550c640c-84b4-450a-beaf-025cacb5b862,105年立法委員,林國正,3063580,2967000,5500000,660000,5000,2048,1407260,10319495,1117544,563239,644710,0,1362083,0,17270,192155
5508664e-9d38-4996-8a32-35296ab936af,"2016-01 > 立法委員 > 高雄市 > 第09選區[區域]",5613661b-a074-483b-aa36-647c6ab936af,105年立法委員,林宗彥,555200,20000,0,0,3000,13,578213,0,46329,309600,87745,0,1726,248650,0,0
55086526-97a0-4c1e-be70-28956ab936af,"2016-01 > 立法委員 > 臺北市 > 第04選區[區域]",55180ae2-9fa4-4a4b-82ea-0c5a6ab936af,105年立法委員,林少馳,0,4001,111,293260,1022455,0,159990,71000,316501,0,0,33900,0,1060838,0,700000
55086639-b968-414d-b79a-2f916ab936af,"2016-01 > 立法委員 > 高雄市 > 第04選區[區域]",550c640c-b9ec-4db1-8508-025cacb5b862,105年立法委員,林岱樺,20076900,8639000,0,1380000,0,6729,30102629,0,0,273000,3591438,170000,157960,3266397,0,0
55086588-1098-4a87-8e83-2f916ab936af,"2016-01 > 立法委員 > 新北市 > 第08選區[區域]",56593e49-26e0-4497-a633-094e6ab936af,105年立法委員,林建志,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550865f0-d50c-40e9-bffa-28956ab936af,"2016-01 > 立法委員 > 臺南市 > 第01選區[區域]",550ce657-2d00-419d-b9fa-084b6ab936af,105年立法委員,林德旺,366000,0,0,0,0,0,0,366000,52300,0,0,0,0,164100,0,0
5508658c-4748-4159-9976-2f916ab936af,"2016-01 > 立法委員 > 新北市 > 第09選區[區域]",550c640c-0920-42f5-b756-025cacb5b862,105年立法委員,林德福,12147893,7890000,5000000,0,1000,2515,25041408,895365,242477,500,400000,22000,544078,260867,0,838800
55086537-2db8-494b-bbd5-23d86ab936af,"2016-01 > 立法委員 > 臺北市 > 第07選區[區域]",565938cb-c37c-4ec0-af52-19786ab936af,105年立法委員,林文傑,500,0,0,0,0,0,0,0,0,0,0,0,500,4200,0,0
55086422-2e64-4827-9712-23d86ab936af,"2016-01 > 立法委員 > 全國[平原]",55d818bd-3d48-41f4-a559-773a6ab936af,105年立法委員,林昊宜,0,0,11000,533,1812840,15000,16000,470961,6314533,1388161,0,6429217,0,0,58979,0
55086605-2a2c-4e6a-a7f5-23d86ab936af,"2016-01 > 立法委員 > 臺南市 > 第05選區[區域]",55ad16a6-bd9c-48fb-9e6e-490a6ab936af,105年立法委員,林易煌,449281,201000,5500000,600000,0,697,3855870,2418814,122547,512000,343574,0,161237,918148,0,47350
5508652b-cb04-46ec-91d6-23d86ab936af,"2016-01 > 立法委員 > 臺北市 > 第05選區[區域]",550d9cdc-0e08-43d1-bafc-084b6ab936af,105年立法委員,林昶佐,8973554,2454666,760000,180000,210734,1499,1735000,8351835,425400,12580453,1707200,0,43712,273124,0,2168230
5508671d-d1a8-4678-aac9-35296ab936af,"2016-01 > 立法委員 > 嘉義縣 > 第01選區[區域]",55d40615-8dd8-45ec-9c78-69ea6ab936af,105年立法委員,林江釧,585000,1100000,5500000,100000,0,881,7285881,752260,1444038,132517,302215,0,136224,831629,0,216400
5508655d-7e54-4618-82ef-28956ab936af,"2016-01 > 立法委員 > 新北市 > 第02選區[區域]",550c640c-1024-454c-9577-025cacb5b862,105年立法委員,林淑芬,13294260,2610000,0,0,620001,1459,1999010,7542406,0,367100,1318005,370000,760,3765664,0,135970
550866d6-c960-4d76-b09d-28956ab936af,"2016-01 > 立法委員 > 彰化縣 > 第02選區[區域]",550c640c-4470-4e7a-9774-025cacb5b862,105年立法委員,林滄敏,5559400,6212000,5300000,1400000,0,2335,3229920,8642628,18473735,5000,2267170,0,473246,2534671,0,0
5508674e-222c-4e26-9fb6-35296ab936af,"2016-01 > 立法委員 > 宜蘭縣 > 第01選區[區域]",56582a99-175c-4567-8e6e-19786ab936af,105年立法委員,林獻山,0,0,0,0,0,0,0,42049,0,0,0,0,0,0,0,0
55086422-2e64-4827-9712-23d86ab936af,"2016-01 > 立法委員 > 全國[平原]",565829a1-aaf8-482e-b8b2-197f6ab936af,105年立法委員,林琮翰,0,40,1117550,1479130,3850040,134874,0,672200,444136,0,0,0,0,3856320,0,3000000
5508652b-cb04-46ec-91d6-23d86ab936af,"2016-01 > 立法委員 > 臺北市 > 第05選區[區域]",550c640c-a020-4b05-ac53-025cacb5b862,105年立法委員,林郁方,13053584,8838000,5500000,726000,9369,5398,4917735,6014609,900,93500,177130,0,65367,1470177,0,5000
550867a9-c568-41b7-9ea7-23d86ab936af,"2016-01 > 立法委員 > 連江縣 > 第01選區[區域]",5659487e-e3f0-4f74-a418-197f6ab936af,105年立法委員,林金官,29600,0,0,0,0,0,29600,9100,0,0,0,0,7642,2660,0,0
55086567-f3cc-4685-95b3-28956ab936af,"2016-01 > 立法委員 > 新北市 > 第04選區[區域]",550ce2d6-1a5c-45d0-b12a-0af26ab936af,105年立法委員,林麗容,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55086798-c350-4d0c-a197-35296ab936af,"2016-01 > 立法委員 > 新竹市 > 第01選區[區域]",55194e97-a020-4417-bafa-148d6ab936af,105年立法委員,柯建銘,21483455,26915133,0,3020000,222011,548,51641147,55960,0,1200000,6076630,766241,6222119,1296800,0,21490
55086422-2e64-4827-9712-23d86ab936af,"2016-01 > 立法委員 > 全國[平原]",56594856-bdec-4ec4-9335-2a3b6ab936af,105年立法委員,柯荏耀,4000,0,0,0,0,0,0,4000,0,0,0,0,0,17840,0,0
55086635-833c-4733-88d2-23d86ab936af,"2016-01 > 立法委員 > 高雄市 > 第03選區[區域]",56002433-5f50-43ca-8c30-469c6ab936af,105年立法委員,梁蓓禎,0,16000,33,294906,890933,28350,0,97267,246131,0,0,0,0,900150,0,700000
55086537-2db8-494b-bbd5-23d86ab936af,"2016-01 > 立法委員 > 臺北市 > 第07選區[區域]",5510516b-f264-45e2-be0e-12916ab936af,105年立法委員,楊實秋,7510866,3043000,0,32000,475230,342,11061438,2157500,39515,151849,230750,6861,369875,104000,0,500
55086600-5d6c-4c70-b17e-23aa6ab936af,"2016-01 > 立法委員 > 臺南市 > 第04選區[區域]",5575a3c7-cec8-4705-8f05-2d2b6ab936af,105年立法委員,楊智達,407035,10000,399090,0,8000,0,428000,165676,0,0,0,0,240934,0,8140,0
5508677e-0984-4ddb-9f47-2f916ab936af,"2016-01 > 立法委員 > 澎湖縣 > 第01選區[區域]",550c640c-142c-4e19-9e15-025cacb5b862,105年立法委員,楊曜,0,834,0,0,20000,5727483,7150834,206200,70473,200000,0,0,0,7288657,0,0
55086791-6560-42c7-9763-23aa6ab936af,"2016-01 > 立法委員 > 基隆市 > 第01選區[區域]",55180f74-3818-41ef-863f-5d0e6ab936af,105年立法委員,楊石城,2454800,152000,0,0,10100,215,2617115,513273,0,0,0,0,0,354229,0,0
550867ac-19a8-41ea-bae7-28956ab936af,"2016-01 > 立法委員 > 金門縣 > 第01選區[區域]",55ad0617-e79c-41bc-a5ba-67696ab936af,105年立法委員,楊鎮浯,900000,2100000,5500000,50000,20000,2853,4657418,6568544,0,8572853,1852322,0,12870,658664,0,189600
55086681-7334-49b4-b22b-23d86ab936af,"2016-01 > 立法委員 > 桃園市 > 第04選區[區域]",550c640c-120c-484f-a68d-025cacb5b862,105年立法委員,楊麗環,9033000,8973600,6000000,837000,0,3077,7206925,7936763,24846677,1779611,929413,143600,8600,7002937,0,0
55086798-c350-4d0c-a197-35296ab936af,"2016-01 > 立法委員 > 新竹市 > 第01選區[區域]",550c640c-bd94-4a74-8b1d-025cacb5b862,105年立法委員,歐崇敬,0,0,15598,409,3985703,203000,279765,6503607,181109,440033,0,7110421,0,232055,0,0
550865d5-00d0-4767-8c2b-35296ab936af,"2016-01 > 立法委員 > 臺中市 > 第08選區[區域]",550c640c-b2d4-4fbe-96e7-025cacb5b862,105年立法委員,江啟臣,11303500,4726470,6500000,255000,4000,903,2746395,11529044,210630,1188183,1983330,100000,265540,1374734,0,1364536
55086583-f11c-4fcd-b392-2f916ab936af,"2016-01 > 立法委員 > 新北市 > 第07選區[區域]",550c640c-d408-4751-b794-025cacb5b862,105年立法委員,江惠貞,8859300,5750000,7000000,724000,29400,1041,1007105,15184104,539834,22363741,2332219,0,58201,2654729,0,270950
55086583-f11c-4fcd-b392-2f916ab936af,"2016-01 > 立法委員 > 新北市 > 第07選區[區域]",56593d10-cac0-41a6-9256-197f6ab936af,105年立法委員,汪成華,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550865cd-a8c4-4255-8543-23d86ab936af,"2016-01 > 立法委員 > 臺中市 > 第06選區[區域]",55c60e20-e40c-47dc-addf-03126ab936af,105年立法委員,沈智慧,5618988,2363800,5500000,50000,3960,481,5411244,9032727,120000,29500,6845,231913,300000,44000,0,152415
550866da-da04-4b8d-9a4a-28956ab936af,"2016-01 > 立法委員 > 彰化縣 > 第03選區[區域]",550ce51b-de48-42d1-9e2e-084b6ab936af,105年立法委員,洪宗熠,9666895,3646000,0,100000,133900,639,1037850,12008996,0,1808618,382466,1124964,580453,630000,0,0
550867ac-19a8-41ea-bae7-28956ab936af,"2016-01 > 立法委員 > 金門縣 > 第01選區[區域]",565947e5-2d48-41f7-bed1-094e6ab936af,105年立法委員,洪志恒,242088,0,0,0,0,0,0,242088,0,0,0,0,200000,0,2719,0
55086559-5d48-4551-bd64-28956ab936af,"2016-01 > 立法委員 > 新北市 > 第01選區[區域]",56593d52-569c-4a4b-a103-197f6ab936af,105年立法委員,洪志成,3250,0,0,0,0,0,0,0,0,0,3359,0,200000,0,3250,0
550865c1-cb30-4196-ad83-2f916ab936af,"2016-01 > 立法委員 > 臺中市 > 第03選區[區域]",550da01d-3bbc-41dc-acca-0af26ab936af,105年立法委員,洪慈庸,21067987,4996646,150000,150000,2045229,3316,6511518,9894175,923004,1449399,6222704,505000,534029,2511766,0,22720
550866da-da04-4b8d-9a4a-28956ab936af,"2016-01 > 立法委員 > 彰化縣 > 第03選區[區域]",550ce52f-fb0c-4666-bd06-0af26ab936af,105年立法委員,洪遊江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5508652b-cb04-46ec-91d6-23d86ab936af,"2016-01 > 立法委員 > 臺北市 > 第05選區[區域]",551010a2-7c40-485d-99c2-0c586ab936af,105年立法委員,洪顯政,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550866d6-c960-4d76-b09d-28956ab936af,"2016-01 > 立法委員 > 彰化縣 > 第02選區[區域]",56582583-eeb8-422a-b5c9-19786ab936af,105年立法委員,温國銘,115000,6000,0,40000,20000,0,0,181000,0,0,0,0,0,0,0,0
5508657f-3cdc-45ef-bf71-23aa6ab936af,"2016-01 > 立法委員 > 新北市 > 第06選區[區域]",560024e7-18a4-4a7d-9af1-461f6ab936af,105年立法委員,游信義,74300,0,59801,35,2137336,3000,3920658,2700,54907,418454,0,4727656,0,160,0,0
55086520-1080-43fa-9dc6-23d86ab936af,"2016-01 > 立法委員 > 臺北市 > 第03選區[區域]",550ef9a7-1238-47e1-8030-1b7f6ab936af,105年立法委員,潘建志,95000,206300,132,3561988,7808001,164200,0,178125,2278315,0,0,0,18671,8192953,0,0
5508651b-9a9c-4814-94ce-35296ab936af,"2016-01 > 立法委員 > 臺北市 > 第02選區[區域]",55c1e736-d1d4-405d-b884-03126ab936af,105年立法委員,潘懷宗,1303300,3273200,1000000,60000,23500,181,2540890,6020665,269400,1143616,975810,0,71497,692074,0,196009
55086605-2a2c-4e6a-a7f5-23d86ab936af,"2016-01 > 立法委員 > 臺南市 > 第05選區[區域]",550ce6ee-dfa4-4817-a358-084b6ab936af,105年立法委員,王定宇,21684986,16430000,0,328000,242668,10771,4505024,9810100,884203,778261,985383,1035000,38696425,3771989,420000,818164
55086674-8224-431b-be41-35296ab936af,"2016-01 > 立法委員 > 桃園市 > 第01選區[區域]",5558aa6d-848c-4256-98c0-1f286ab936af,105年立法委員,王寶萱,2186486,112000,0,3000,241193,636,477854,895190,95000,347392,309696,0,429462,0,28757,13310
550866d2-1e30-4067-bdb0-23aa6ab936af,"2016-01 > 立法委員 > 彰化縣 > 第01選區[區域]",550c640c-f20c-4c1f-94fc-025cacb5b862,105年立法委員,王惠美,17832888,16750470,5000000,456000,5080,689,8134030,14745298,792273,40045127,3335481,286000,471330,5345703,0,6702060
55086567-f3cc-4685-95b3-28956ab936af,"2016-01 > 立法委員 > 新北市 > 第04選區[區域]",56586bca-379c-4ba4-8fa3-094e6ab936af,105年立法委員,王斯儀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5508663d-47c0-43c1-831d-2f916ab936af,"2016-01 > 立法委員 > 高雄市 > 第05選區[區域]",55b793e8-eae0-4bcf-845c-39cf6ab936af,105年立法委員,王新昌,283622,45000,400000,0,2000,36,730658,0,158450,0,0,0,170899,301298,0,3500
5508673b-c30c-4046-b480-23d86ab936af,"2016-01 > 立法委員 > 屏東縣 > 第02選區[區域]",550c640c-bcf0-4d72-92ad-025cacb5b862,105年立法委員,王進士,7666688,4398000,5500000,540000,0,1640,18106328,998400,565850,2728783,1215120,0,472617,140000,0,194747
55086515-7ac8-4ef6-9e8a-23aa6ab936af,"2016-01 > 立法委員 > 臺北市 > 第01選區[區域]",56136393-6bb0-4a9b-b9c5-64216ab936af,105年立法委員,王靜亞,2490351,98000,0,0,47500,56,2635907,0,0,61600,442362,0,36855,383583,0,0
55086591-a3f4-4055-a37e-2f916ab936af,"2016-01 > 立法委員 > 新北市 > 第10選區[區域]",550c640c-9ab0-43da-81fc-025cacb5b862,105年立法委員,盧嘉辰,2689800,1900000,5500000,1120000,2000,1479,11213279,0,0,8500,388330,200000,67420,1059330,0,15000
550865c9-8efc-4aaa-9c8d-2f916ab936af,"2016-01 > 立法委員 > 臺中市 > 第05選區[區域]",550c640c-82b4-4913-87ce-025cacb5b862,105年立法委員,盧秀燕,16124339,15213900,5500000,50000,35200,4535,1687090,20834659,393200,3492551,1726383,314175,2124324,1946000,0,1005212
550865d1-7764-44a5-a4a2-23aa6ab936af,"2016-01 > 立法委員 > 臺中市 > 第07選區[區域]",56002789-95e8-4c17-bc15-466d6ab936af,105年立法委員,石大哉,0,0,200000,0,0,0,0,0,0,0,0,0,200000,0,200000,0
5508663d-47c0-43c1-831d-2f916ab936af,"2016-01 > 立法委員 > 高雄市 > 第05選區[區域]",550c640c-c110-4770-a1aa-025cacb5b862,105年立法委員,管碧玲,22541588,14440000,0,1076000,7767312,6578,5819335,13691843,1134767,3546465,2103718,2260000,1688038,4324769,0,1604221
550865c9-8efc-4aaa-9c8d-2f916ab936af,"2016-01 > 立法委員 > 臺中市 > 第05選區[區域]",560024c0-0254-4ad3-9c32-46a36ab936af,105年立法委員,簡孟軒,1446522,266000,800000,0,130196,67,2642785,1040468,102750,68700,47468,862870,325550,196000,0,0
550865bd-8c00-42f3-9191-2f916ab936af,"2016-01 > 立法委員 > 臺中市 > 第02選區[區域]",55340190-35f4-4256-ae4e-4c0f6ab936af,105年立法委員,紀國棟,100000,0,60000,43350,23,1373819,3778537,1254000,259392,95000,49000,0,87652,467333,0,119500
55086597-23e4-4544-8b80-23aa6ab936af,"2016-01 > 立法委員 > 新北市 > 第11選區[區域]",550c640c-fa38-4e1b-a22f-025cacb5b862,105年立法委員,羅明才,7858000,14098000,5000000,1700000,24200,3769,1022750,19336893,1201184,1920635,1670946,500000,9286,1886675,0,0
55086583-f11c-4fcd-b392-2f916ab936af,"2016-01 > 立法委員 > 新北市 > 第07選區[區域]",550ce366-8d7c-404f-968b-0af26ab936af,105年立法委員,羅致政,17531581,7118600,0,573000,1864628,3792,9075720,9282406,148400,973655,667153,286000,299545,3712983,0,1075168
5508679f-ef44-47e8-b68b-35296ab936af,"2016-01 > 立法委員 > 嘉義市 > 第01選區[區域]",55be5704-8210-4e4a-b1f9-38556ab936af,105年立法委員,翁壽良,300000,2000,0,6906648,150200,4960404,540000,0,511886,0,0,0,0,6963174,0,0
550865fa-5380-4c6f-948e-2f916ab936af,"2016-01 > 立法委員 > 臺南市 > 第03選區[區域]",55f0c679-640c-452e-a945-185a6ab936af,105年立法委員,翁琬甯,20000,16000,0,0,0,0,0,0,0,0,0,0,200000,0,36000,0
5508653c-4eb4-45ff-b4f7-2f916ab936af,"2016-01 > 立法委員 > 臺北市 > 第08選區[區域]",55104513-1c84-495e-a40c-5a6b6ab936af,105年立法委員,苗博雅,2206959,120000,0,0,201039,633,207596,968072,10250,358043,38438,0,193334,296732,0,0
550865c9-8efc-4aaa-9c8d-2f916ab936af,"2016-01 > 立法委員 > 臺中市 > 第05選區[區域]",550da05f-2d78-42a5-804a-084b6ab936af,105年立法委員,苗豐隆,0,0,0,0,0,0,0,0,0,15000,0,0,750,202660,0,0
55086537-2db8-494b-bbd5-23d86ab936af,"2016-01 > 立法委員 > 臺北市 > 第07選區[區域]",55fe6899-ab58-4d59-aefd-469c6ab936af,105年立法委員,范揚律,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55086531-af74-431e-b54e-35296ab936af,"2016-01 > 立法委員 > 臺北市 > 第06選區[區域]",550da1c6-ba40-423a-b6d9-084b6ab936af,105年立法委員,范雲,5239449,1216000,0,0,100010,1656,1678118,3353396,175750,497654,500986,4000,158591,372618,0,0
55086646-73b0-4839-860d-2f916ab936af,"2016-01 > 立法委員 > 高雄市 > 第07選區[區域]",555b4ec8-c2f8-456c-a94b-5a316ab936af,105年立法委員,莊啟旺,4604400,4451000,5800000,270000,183800,1596,2428960,13776977,564700,0,275867,820000,24025,2277813,0,0
5508673e-6194-4ecd-9f2c-23d86ab936af,"2016-01 > 立法委員 > 屏東縣 > 第03選區[區域]",550ce7f9-0924-4e8e-a795-126d6ab936af,105年立法委員,莊瑞雄,232212,781,14645889,220085,80000,388290,530483,3449698,447630,1250000,0,0,164120,6853531,0,0
550865f0-d50c-40e9-bffa-28956ab936af,"2016-01 > 立法委員 > 臺南市 > 第01選區[區域]",550c640c-a1c0-469d-83d5-025cacb5b862,105年立法委員,葉宜津,10240680,7348000,0,1020000,207080,2144,18817904,336700,255358,242000,820625,8340,168896,100000,0,338039
550865c5-40c4-4388-bf7c-28956ab936af,"2016-01 > 立法委員 > 臺中市 > 第04選區[區域]",5600245e-6014-425b-9d06-461f6ab936af,105年立法委員,葉春幸,4397400,246500,500000,0,23251,131,1615404,1429400,524872,79200,315990,41000,5167282,622469,0,6000
5508658c-4748-4159-9976-2f916ab936af,"2016-01 > 立法委員 > 新北市 > 第09選區[區域]",55193f51-b210-4b51-8cce-12916ab936af,105年立法委員,董建一,209306,0,0,0,50729,75,260110,19000,0,0,0,0,0,241932,0,0
550865b9-edc4-435c-9c17-35296ab936af,"2016-01 > 立法委員 > 臺中市 > 第01選區[區域]",550c640c-4c38-4afa-9fdb-025cacb5b862,105年立法委員,蔡其昌,26215866,17190000,0,44768,3668,2467286,9861744,262625,683200,44137502,5575113,300300,801993,2232716,0,536596
5508664e-9d38-4996-8a32-35296ab936af,"2016-01 > 立法委員 > 高雄市 > 第09選區[區域]",550ce75b-e408-4e53-88ff-08496ab936af,105年立法委員,蔡媽福,90000,20000,0,0,0,0,0,110000,236200,0,0,0,2794,0,34389,0
5508671d-d1a8-4678-aac9-35296ab936af,"2016-01 > 立法委員 > 嘉義縣 > 第01選區[區域]",550ce5e2-43cc-4dc0-9714-126d6ab936af,105年立法委員,蔡易餘,10885599,7981604,300000,436000,42700,1542,4016072,8142358,447472,467415,3969954,570593,1584804,19647445,0,578735
550866f7-38a0-44f3-aad6-2f916ab936af,"2016-01 > 立法委員 > 南投縣 > 第02選區[區域]",550ce56f-8168-4e3d-85ae-126d6ab936af,105年立法委員,蔡煌瑯,12190950,8180000,0,2980000,311407,6612,4623335,11520561,2099245,324276,1656108,970000,459118,2138539,0,0
55086791-6560-42c7-9763-23aa6ab936af,"2016-01 > 立法委員 > 基隆市 > 第01選區[區域]",555ab9e3-036c-4548-8d3a-5e226ab936af,105年立法委員,蔡適應,1,683,250927,126737,205000,4193288,9779983,0,1423634,26000,0,0,1343759,12964062,0,0
55086531-af74-431e-b54e-35296ab936af,"2016-01 > 立法委員 > 臺北市 > 第06選區[區域]",565937e6-00d8-4139-bf10-197f6ab936af,105年立法委員,蔣慰慈,1200,0,0,0,0,0,0,0,0,0,0,0,200000,0,1200,0
55086520-1080-43fa-9dc6-23d86ab936af,"2016-01 > 立法委員 > 臺北市 > 第03選區[區域]",55180983-a6f8-4e37-8d0f-17a06ab936af,105年立法委員,蔣萬安,3105110,4125000,6200000,20000,14806,1516,1414630,10192809,707010,572462,534280,1005000,0,487143,0,0
55086526-97a0-4c1e-be70-28956ab936af,"2016-01 > 立法委員 > 臺北市 > 第04選區[區域]",55180af8-686c-4dc6-9181-17a06ab936af,105年立法委員,蕭亞譚,1100,105,1742205,250000,47978,38564,5000,0,276237,24000,0,0,15573,2999455,0,1000000
55086561-d694-4667-9d94-2f916ab936af,"2016-01 > 立法委員 > 新北市 > 第03選區[區域]",56593ba8-ed28-4a91-a7a0-094e6ab936af,105年立法委員,蕭忠漢,101000,0,0,0,0,0,115000,12048,0,0,0,0,19830,0,948,5685
5508675e-bd7c-4a28-883c-23aa6ab936af,"2016-01 > 立法委員 > 花蓮縣 > 第01選區[區域]",55ae1d7a-ec64-4b48-9b7d-67616ab936af,105年立法委員,蕭美琴,16139148,9985600,0,565000,416500,10059,3770116,10197653,277500,27116307,3676682,210700,39938,1261529,0,18786
55086561-d694-4667-9d94-2f916ab936af,"2016-01 > 立法委員 > 新北市 > 第03選區[區域]",56582c7c-e36c-4e29-b70f-2a3b6ab936af,105年立法委員,蘇卿彥,6600,0,0,0,0,0,0,0,0,0,0,0,200020,0,6600,0
5508657a-53cc-46a9-9e9a-23d86ab936af,"2016-01 > 立法委員 > 新北市 > 第05選區[區域]",550da35b-afac-443b-bd75-0af26ab936af,105年立法委員,蘇巧慧,13333935,6710000,190000,6000,155701,2662,20398298,0,105668,956748,1849786,0,451703,517467,0,62540
550867a9-c568-41b7-9ea7-23d86ab936af,"2016-01 > 立法委員 > 連江縣 > 第01選區[區域]",55eb0d95-181c-416f-bad7-02436ab936af,105年立法委員,蘇柏豪,50000,0,0,0,12500,0,0,62500,300,0,0,0,206273,0,46943,0
55086708-c57c-4996-b872-28956ab936af,"2016-01 > 立法委員 > 雲林縣 > 第01選區[區域]",550ce5b7-56d8-4644-8250-084b6ab936af,105年立法委員,蘇治芬,10119400,8644000,0,153600,2500,919,1131420,11075363,715363,18920419,111784,1673975,1300000,1286100,0,1194123
55086559-5d48-4551-bd64-28956ab936af,"2016-01 > 立法委員 > 新北市 > 第01選區[區域]",5548d738-7898-4ad1-a0a7-6a066ab936af,105年立法委員,蘇通達,70699,0,0,0,28900,0,0,0,0,0,0,0,0,0,200000,99599
